edge_id,u,v,nominal_forecast,deviation_abs
0,0,1,10.0,0.6270646079132618
1,1,0,10.0,0.6270646079132618
2,0,40,10.0,0.6270646079132618
3,40,0,10.0,0.6270646079132618
4,1,2,10.0,0.670461455109816
5,2,1,10.0,0.670461455109816
6,1,41,10.0,0.670461455109816
7,41,1,10.0,0.670461455109816
8,2,3,9.872931417980201,0.6288736831732944
9,3,2,9.872931417980201,0.6288736831732944
10,2,42,9.872931417980201,0.6288736831732944
11,42,2,9.872931417980201,0.6288736831732944
12,3,4,9.68252417331436,0.5634833654592857
13,4,3,9.68252417331436,0.5634833654592857
14,3,43,9.68252417331436,0.5634833654592857
15,43,3,9.68252417331436,0.5634833654592857
16,4,5,9.438797504530015,0.480676702753442
17,5,4,9.438797504530015,0.480676702753442
18,4,44,9.438797504530015,0.480676702753442
19,44,4,9.438797504530015,0.480676702753442
20,5,6,9.149947676907559,0.38414181536972336
21,6,5,9.149947676907559,0.38414181536972336
22,5,45,9.149947676907559,0.38414181536972336
23,45,5,9.149947676907559,0.38414181536972336
24,6,7,8.826857837007212,0.2796331458292034
25,7,6,8.826857837007212,0.2796331458292034
26,6,46,8.826857837007212,0.2796331458292034
27,46,6,8.826857837007212,0.2796331458292034
28,7,8,8.482382484884866,0.17453626814275935
29,8,7,8.482382484884866,0.17453626814275935
30,7,47,8.482382484884866,0.17453626814275935
31,47,7,8.482382484884866,0.17453626814275935
32,8,9,8.13043228599702,0.07723897479950637
33,9,8,8.13043228599702,0.07723897479950637
34,8,48,8.13043228599702,0.07723897479950637
35,48,8,8.13043228599702,0.07723897479950637
36,9,10,7.7849386354724945,0.0036313636588127807
37,10,9,7.7849386354724945,0.0036313636588127807
38,9,49,7.7849386354724945,0.0036313636588127807
39,49,9,7.7849386354724945,0.0036313636588127807
40,10,11,7.458790510351471,0.060029195173348704
41,11,10,7.458790510351471,0.060029195173348704
42,10,50,7.458790510351471,0.060029195173348704
43,50,10,7.458790510351471,0.060029195173348704
44,11,12,7.162840303555283,0.08528881734374316
45,12,11,7.162840303555283,0.08528881734374316
46,11,51,7.162840303555283,0.08528881734374316
47,51,11,7.162840303555283,0.08528881734374316
48,12,13,6.905070054499634,0.07481839012781144
49,13,12,6.905070054499634,0.07481839012781144
50,12,52,6.905070054499634,0.07481839012781144
51,52,12,6.905070054499634,0.07481839012781144
52,13,14,6.689995269132517,0.02661918877775804
53,14,13,6.689995269132517,0.02661918877775804
54,13,53,6.689995269132517,0.02661918877775804
55,53,13,6.689995269132517,0.02661918877775804
56,14,15,6.518361764226025,0.05842339848286837
57,15,14,6.518361764226025,0.05842339848286837
58,14,54,6.518361764226025,0.05842339848286837
59,54,14,6.518361764226025,0.05842339848286837
60,15,16,6.387163849081252,0.1765079417906943
61,16,15,6.387163849081252,0.1765079417906943
62,15,55,6.387163849081252,0.1765079417906943
63,55,15,6.387163849081252,0.1765079417906943
64,16,17,6.2899823796719945,0.3211535270814405
65,17,16,6.2899823796719945,0.3211535270814405
66,16,56,6.2899823796719945,0.3211535270814405
67,56,16,6.2899823796719945,0.3211535270814405
68,17,18,6.217611743298939,0.48367501180287675
69,18,17,6.217611743298939,0.48367501180287675
70,17,57,6.217611743298939,0.48367501180287675
71,57,17,6.217611743298939,0.48367501180287675
72,18,19,6.158918555089355,0.6538565664790736
73,19,18,6.158918555089355,0.6538565664790736
74,18,58,6.158918555089355,0.6538565664790736
75,58,18,6.158918555089355,0.6538565664790736
76,19,20,6.101854311840719,0.8207680802746911
77,20,19,6.101854311840719,0.8207680802746911
78,19,59,6.101854311840719,0.8207680802746911
79,59,19,6.101854311840719,0.8207680802746911
80,20,21,6.03453137778186,0.973642196301121
81,21,20,6.03453137778186,0.973642196301121
82,20,60,6.03453137778186,0.973642196301121
83,60,20,6.03453137778186,0.973642196301121
84,21,22,5.946267588616379,1.1027351922132116
85,22,21,5.946267588616379,1.1027351922132116
86,21,61,5.946267588616379,1.1027351922132116
87,61,21,5.946267588616379,1.1027351922132116
88,22,23,5.82850966507855,1.2000962518223472
89,23,22,5.82850966507855,1.2000962518223472
90,22,62,5.82850966507855,1.2000962518223472
91,62,22,5.82850966507855,1.2000962518223472
92,23,24,5.675558824744225,1.2601803833060394
93,24,23,5.675558824744225,1.2601803833060394
94,23,63,5.675558824744225,1.2601803833060394
95,63,23,5.675558824744225,1.2601803833060394
96,24,25,5.485041953075292,1.2802567821375517
97,25,24,5.485041953075292,1.2802567821375517
98,24,64,5.485041953075292,1.2802567821375517
99,64,24,5.485041953075292,1.2802567821375517
100,25,26,5.258096284278724,1.2605841947484633
101,26,25,5.258096284278724,1.2605841947484633
102,25,65,5.258096284278724,1.2605841947484633
103,65,25,5.258096284278724,1.2605841947484633
104,26,27,4.999262194577735,1.2043497096501108
105,27,26,4.999262194577735,1.2043497096501108
106,26,66,4.999262194577735,1.2043497096501108
107,66,26,4.999262194577735,1.2043497096501108
108,27,28,4.716104750355932,1.117384193129341
109,28,27,4.716104750355932,1.117384193129341
110,27,67,4.716104750355932,1.117384193129341
111,67,27,4.716104750355932,1.117384193129341
112,28,29,4.418607570178941,1.0076868166514332
113,29,28,4.418607570178941,1.0076868166514332
114,28,68,4.418607570178941,1.0076868166514332
115,68,28,4.418607570178941,1.0076868166514332
116,29,30,4.11840026219445,0.8848084446076157
117,30,29,4.11840026219445,0.8848084446076157
118,29,69,4.11840026219445,0.8848084446076157
119,69,29,4.11840026219445,0.8848084446076157
120,30,31,3.827891720174244,0.7591477195600405
121,31,30,3.827891720174244,0.7591477195600405
122,30,70,3.827891720174244,0.7591477195600405
123,70,30,3.827891720174244,0.7591477195600405
124,31,32,3.5593851891451935,0.6412172010403037
125,32,31,3.5593851891451935,0.6412172010403037
126,31,71,3.5593851891451935,0.6412172010403037
127,71,31,3.5593851891451935,0.6412172010403037
128,32,33,3.324247328092941,0.5409339380522251
129,33,32,3.324247328092941,0.5409339380522251
130,32,72,3.324247328092941,0.5409339380522251
131,72,32,3.324247328092941,0.5409339380522251
132,33,34,3.132193336332072,0.4669817642606433
133,34,33,3.132193336332072,0.4669817642606433
134,33,73,3.132193336332072,0.4669817642606433
135,73,33,3.132193336332072,0.4669817642606433
136,34,35,2.990735030353538,0.4262828013425719
137,35,34,2.990735030353538,0.4262828013425719
138,34,74,2.990735030353538,0.4262828013425719
139,74,34,2.990735030353538,0.4262828013425719
140,35,36,2.9048204530043122,0.4236045600379157
141,36,35,2.9048204530043122,0.4236045600379157
142,35,75,2.9048204530043122,0.4236045600379157
143,75,35,2.9048204530043122,0.4236045600379157
144,36,37,2.8766742659358364,0.4613178250426082
145,37,36,2.8766742659358364,0.4613178250426082
146,36,76,2.8766742659358364,0.4613178250426082
147,76,36,2.8766742659358364,0.4613178250426082
148,37,38,2.90582988177441,0.539309996991236
149,38,37,2.90582988177441,0.539309996991236
150,37,77,2.90582988177441,0.539309996991236
151,77,37,2.90582988177441,0.539309996991236
152,38,39,2.9893288331943344,0.655049135630775
153,39,38,2.9893288331943344,0.655049135630775
154,38,78,2.9893288331943344,0.655049135630775
