edge_id,u,v,nominal_forecast,deviation_abs
0,0,1,4.920241570705131,0.05157327044011062
1,1,0,4.920241570705131,0.05157327044011062
2,0,100,4.920241570705131,0.05157327044011062
3,100,0,4.920241570705131,0.05157327044011062
4,1,2,4.940780328766594,0.10445344529986489
5,2,1,4.940780328766594,0.10445344529986489
6,1,101,4.940780328766594,0.10445344529986489
7,101,1,4.940780328766594,0.10445344529986489
8,2,3,4.992634448330118,0.22448028696313038
9,3,2,4.992634448330118,0.22448028696313038
10,2,102,4.992634448330118,0.22448028696313038
11,102,2,4.992634448330118,0.22448028696313038
12,3,4,5.090659514775633,0.3687444755305078
13,4,3,5.090659514775633,0.3687444755305078
14,3,103,5.090659514775633,0.3687444755305078
15,103,3,5.090659514775633,0.3687444755305078
16,4,5,5.243262714618316,0.4821156088077263
17,5,4,5.243262714618316,0.4821156088077263
18,4,104,5.243262714618316,0.4821156088077263
19,104,4,5.243262714618316,0.4821156088077263
20,5,6,5.442663957273803,0.5244411197679284
21,6,5,5.442663957273803,0.5244411197679284
22,5,105,5.442663957273803,0.5244411197679284
23,105,5,5.442663957273803,0.5244411197679284
24,6,7,5.660486386982619,0.4890491729399056
25,7,6,5.660486386982619,0.4890491729399056
26,6,106,5.660486386982619,0.4890491729399056
27,106,6,5.660486386982619,0.4890491729399056
28,7,8,5.851267723706401,0.4043483309128497
29,8,7,5.851267723706401,0.4043483309128497
30,7,107,5.851267723706401,0.4043483309128497
31,107,7,5.851267723706401,0.4043483309128497
32,8,9,5.96334095729707,0.3186071588791606
33,9,8,5.96334095729707,0.3186071588791606
34,8,108,5.96334095729707,0.3186071588791606
35,108,8,5.96334095729707,0.3186071588791606
36,9,10,5.953420915671589,0.27535506540676113
37,10,9,5.953420915671589,0.27535506540676113
38,9,109,5.953420915671589,0.27535506540676113
39,109,9,5.953420915671589,0.27535506540676113
40,10,11,5.799482272102421,0.2905056382584723
41,11,10,5.799482272102421,0.2905056382584723
42,10,110,5.799482272102421,0.2905056382584723
43,110,10,5.799482272102421,0.2905056382584723
44,11,12,5.506974202082958,0.34136120841052175
45,12,11,5.506974202082958,0.34136120841052175
46,11,111,5.506974202082958,0.34136120841052175
47,111,11,5.506974202082958,0.34136120841052175
48,12,13,5.106010821437947,0.3728515125125922
49,13,12,5.106010821437947,0.3728515125125922
50,12,112,5.106010821437947,0.3728515125125922
51,112,12,5.106010821437947,0.3728515125125922
52,13,14,4.640874949466397,0.31949829978915467
53,14,13,4.640874949466397,0.31949829978915467
54,13,113,4.640874949466397,0.31949829978915467
55,113,13,4.640874949466397,0.31949829978915467
56,14,15,4.15638877684399,0.13500486934923206
57,15,14,4.15638877684399,0.13500486934923206
58,14,114,4.15638877684399,0.13500486934923206
59,114,14,4.15638877684399,0.13500486934923206
60,15,16,3.686990417790732,0.18257690554478678
61,16,15,3.686990417790732,0.18257690554478678
62,15,115,3.686990417790732,0.18257690554478678
63,115,15,3.686990417790732,0.18257690554478678
64,16,17,3.253049734391068,0.5816309464977638
65,17,16,3.253049734391068,0.5816309464977638
66,16,116,3.253049734391068,0.5816309464977638
67,116,16,3.253049734391068,0.5816309464977638
68,17,18,2.8655276910291922,0.9697892786834261
69,18,17,2.8655276910291922,0.9697892786834261
70,17,117,2.8655276910291922,0.9697892786834261
71,117,17,2.8655276910291922,0.9697892786834261
72,18,19,2.536012069573103,1.2459544373342553
73,19,18,2.536012069573103,1.2459544373342553
74,18,118,2.536012069573103,1.2459544373342553
75,118,18,2.536012069573103,1.2459544373342553
76,19,20,2.286327007945754,1.3397694605340131
77,20,19,2.286327007945754,1.3397694605340131
78,19,119,2.286327007945754,1.3397694605340131
79,119,19,2.286327007945754,1.3397694605340131
80,20,21,2.1517489885690755,1.2419305386599953
81,21,20,2.1517489885690755,1.2419305386599953
82,20,120,2.1517489885690755,1.2419305386599953
83,120,20,2.1517489885690755,1.2419305386599953
84,21,22,2.1746371344264483,1.0109754824543606
85,22,21,2.1746371344264483,1.0109754824543606
86,21,121,2.1746371344264483,1.0109754824543606
87,121,21,2.1746371344264483,1.0109754824543606
88,22,23,2.3898776929385512,0.751477303583381
89,23,22,2.3898776929385512,0.751477303583381
90,22,122,2.3898776929385512,0.751477303583381
91,122,22,2.3898776929385512,0.751477303583381
92,23,24,2.807865674524284,0.5713210884556301
93,24,23,2.807865674524284,0.5713210884556301
94,23,123,2.807865674524284,0.5713210884556301
95,123,23,2.807865674524284,0.5713210884556301
96,24,25,3.4026944358131397,0.5360581965224775
97,25,24,3.4026944358131397,0.5360581965224775
98,24,124,3.4026944358131397,0.5360581965224775
99,124,24,3.4026944358131397,0.5360581965224775
100,25,26,4.111697429869565,0.6408466896786535
101,26,25,4.111697429869565,0.6408466896786535
102,25,125,4.111697429869565,0.6408466896786535
103,125,25,4.111697429869565,0.6408466896786535
104,26,27,4.847994519321022,0.8132757656067575
105,27,26,4.847994519321022,0.8132757656067575
106,26,126,4.847994519321022,0.8132757656067575
107,126,26,4.847994519321022,0.8132757656067575
108,27,28,5.522193250942712,0.9463447865578747
109,28,27,5.522193250942712,0.9463447865578747
110,27,127,5.522193250942712,0.9463447865578747
111,127,27,5.522193250942712,0.9463447865578747
112,28,29,6.065393546696235,0.9466526034287996
113,29,28,6.065393546696235,0.9466526034287996
114,28,128,6.065393546696235,0.9466526034287996
115,128,28,6.065393546696235,0.9466526034287996
116,29,30,6.445004930565741,0.775550000468967
117,30,29,6.445004930565741,0.775550000468967
118,29,129,6.445004930565741,0.775550000468967
119,129,29,6.445004930565741,0.775550000468967
120,30,31,6.6679092301064475,0.46445608700595553
121,31,30,6.6679092301064475,0.46445608700595553
122,30,130,6.6679092301064475,0.46445608700595553
123,130,30,6.6679092301064475,0.46445608700595553
124,31,32,6.770774664386676,0.09814953412298077
125,32,31,6.770774664386676,0.09814953412298077
126,31,131,6.770774664386676,0.09814953412298077
127,131,31,6.770774664386676,0.09814953412298077
128,32,33,6.802418550461784,0.2247132995608201
129,33,32,6.802418550461784,0.2247132995608201
130,32,132,6.802418550461784,0.2247132995608201
131,132,32,6.802418550461784,0.2247132995608201
132,33,34,6.805771913254962,0.4341321368287785
133,34,33,6.805771913254962,0.4341321368287785
134,33,133,6.805771913254962,0.4341321368287785
135,133,33,6.805771913254962,0.4341321368287785
136,34,35,6.806219693865956,0.5142877816616478
137,35,34,6.806219693865956,0.5142877816616478
138,34,134,6.806219693865956,0.5142877816616478
139,134,34,6.806219693865956,0.5142877816616478
140,35,36,6.809539302691927,0.5015942935860647
141,36,35,6.809539302691927,0.5015942935860647
142,35,135,6.809539302691927,0.5015942935860647
143,135,35,6.809539302691927,0.5015942935860647
144,36,37,6.808227306520401,0.45900522998096704
145,37,36,6.808227306520401,0.45900522998096704
146,36,136,6.808227306520401,0.45900522998096704
147,136,36,6.808227306520401,0.45900522998096704
148,37,38,6.791780948870498,0.44158142558765245
149,38,37,6.791780948870498,0.44158142558765245
150,37,137,6.791780948870498,0.44158142558765245
151,137,37,6.791780948870498,0.44158142558765245
152,38,39,6.75574219780284,0.471109244070246
153,39,38,6.75574219780284,0.471109244070246
154,38,138,6.75574219780284,0.471109244070246
155,138,38,6.75574219780284,0.471109244070246
156,39,40,6.705920198028268,0.5310618806653213
157,40,39,6.705920198028268,0.5310618806653213
158,39,139,6.705920198028268,0.5310618806653213
159,139,39,6.705920198028268,0.5310618806653213
160,40,41,6.656974791902917,0.5815986404471083
161,41,40,6.656974791902917,0.5815986404471083
162,40,140,6.656974791902917,0.5815986404471083
163,140,40,6.656974791902917,0.5815986404471083
164,41,42,6.626940716675075,0.5841551893026269
165,42,41,6.626940716675075,0.5841551893026269
166,41,141,6.626940716675075,0.5841551893026269
167,141,41,6.626940716675075,0.5841551893026269
168,42,43,6.630304870142332,0.5216969715973665
169,43,42,6.630304870142332,0.5216969715973665
170,42,142,6.630304870142332,0.5216969715973665
171,142,42,6.630304870142332,0.5216969715973665
172,43,44,6.671889587578952,0.4050033251394787
173,44,43,6.671889587578952,0.4050033251394787
174,43,143,6.671889587578952,0.4050033251394787
175,143,43,6.671889587578952,0.4050033251394787
176,44,45,6.742791466007533,0.2641818746735449
177,45,44,6.742791466007533,0.2641818746735449
178,44,144,6.742791466007533,0.2641818746735449
179,144,44,6.742791466007533,0.2641818746735449
180,45,46,6.818873115597321,0.13258665050631624
181,46,45,6.818873115597321,0.13258665050631624
182,45,145,6.818873115597321,0.13258665050631624
