edge_id,u,v,nominal_forecast,deviation_abs
0,0,1,5.142160249064286,1.3415389711060408
1,1,0,5.142160249064286,1.3415389711060408
2,0,30,5.142160249064286,1.3415389711060408
3,30,0,5.142160249064286,1.3415389711060408
4,1,2,4.563989539679111,1.7537291520127711
5,2,1,4.563989539679111,1.7537291520127711
6,1,31,4.563989539679111,1.7537291520127711
7,31,1,4.563989539679111,1.7537291520127711
8,2,3,4.314326076318654,1.6903927055844248
9,3,2,4.314326076318654,1.6903927055844248
10,2,32,4.314326076318654,1.6903927055844248
11,32,2,4.314326076318654,1.6903927055844248
12,3,4,4.289334330727924,1.2893116876970527
13,4,3,4.289334330727924,1.2893116876970527
14,3,33,4.289334330727924,1.2893116876970527
15,33,3,4.289334330727924,1.2893116876970527
16,4,5,4.342811836752,0.7421172663901991
17,5,4,4.342811836752,0.7421172663901991
18,4,34,4.342811836752,0.7421172663901991
19,34,4,4.342811836752,0.7421172663901991
20,5,6,4.3505183520985025,0.22944552430768184
21,6,5,4.3505183520985025,0.22944552430768184
22,5,35,4.3505183520985025,0.22944552430768184
23,35,5,4.3505183520985025,0.22944552430768184
24,6,7,4.254357757674716,0.12434954377929852
25,7,6,4.254357757674716,0.12434954377929852
26,6,36,4.254357757674716,0.12434954377929852
27,36,6,4.254357757674716,0.12434954377929852
28,7,8,4.0718226102574935,0.2685248439605923
29,8,7,4.0718226102574935,0.2685248439605923
30,7,37,4.0718226102574935,0.2685248439605923
31,37,7,4.0718226102574935,0.2685248439605923
32,8,9,3.8726403503659093,0.21907807554257186
33,9,8,3.8726403503659093,0.21907807554257186
34,8,38,3.8726403503659093,0.21907807554257186
35,38,8,3.8726403503659093,0.21907807554257186
36,9,10,3.7375536314089737,0.036999488225944344
37,10,9,3.7375536314089737,0.036999488225944344
38,9,39,3.7375536314089737,0.036999488225944344
39,39,9,3.7375536314089737,0.036999488225944344
40,10,11,3.7186491626194687,0.19878391279143992
41,11,10,3.7186491626194687,0.19878391279143992
42,10,40,3.7186491626194687,0.19878391279143992
43,40,10,3.7186491626194687,0.19878391279143992
44,11,12,3.8164387351777065,0.41653505317625283
45,12,11,3.8164387351777065,0.41653505317625283
46,11,41,3.8164387351777065,0.41653505317625283
47,41,11,3.8164387351777065,0.41653505317625283
48,12,13,3.9797319303155,0.5703198064805295
49,13,12,3.9797319303155,0.5703198064805295
50,12,42,3.9797319303155,0.5703198064805295
51,42,12,3.9797319303155,0.5703198064805295
52,13,14,4.125194093743139,0.649467751371442
53,14,13,4.125194093743139,0.649467751371442
54,13,43,4.125194093743139,0.649467751371442
55,43,13,4.125194093743139,0.649467751371442
56,14,15,4.167828360550661,0.6772727063535289
57,15,14,4.167828360550661,0.6772727063535289
58,14,44,4.167828360550661,0.6772727063535289
59,44,14,4.167828360550661,0.6772727063535289
60,15,16,4.052178437675571,0.6985888227954389
61,16,15,4.052178437675571,0.6985888227954389
62,15,45,4.052178437675571,0.6985888227954389
63,45,15,4.052178437675571,0.6985888227954389
64,16,17,3.7754330330013026,0.7587021846830719
65,17,16,3.7754330330013026,0.7587021846830719
66,16,46,3.7754330330013026,0.7587021846830719
67,46,16,3.7754330330013026,0.7587021846830719
68,17,18,3.3960617429388242,0.8796388953190388
69,18,17,3.3960617429388242,0.8796388953190388
70,17,47,3.3960617429388242,0.8796388953190388
71,47,17,3.3960617429388242,0.8796388953190388
72,18,19,3.0244267684588806,1.0431871336451
73,19,18,3.0244267684588806,1.0431871336451
74,18,48,3.0244267684588806,1.0431871336451
75,48,18,3.0244267684588806,1.0431871336451
76,19,20,2.795493577716222,1.1896902160999803
77,20,19,2.795493577716222,1.1896902160999803
78,19,49,2.795493577716222,1.1896902160999803
79,49,19,2.795493577716222,1.1896902160999803
80,20,21,2.8288632022919558,1.236599587829172
81,21,20,2.8288632022919558,1.236599587829172
