order,edge_id,u,v,nominal_forecast,deviation_abs,covered_by_pi,rho_implied,robust_cost_component
1,0,0,1,2.564389380507998,2.408056976253476,False,1.9101040176215824,1.9101040176215824
2,6,1,16,2.411589333129392,0.9073540489719664,False,0.40940109034007277,0.40940109034007277
3,64,16,31,2.4246651240759505,0.6526588860854479,False,0.15470592745355427,0.15470592745355427
4,122,31,46,2.4902817980269765,0.2598357831859701,True,0.0,0.0
5,180,46,61,2.6630688090981147,0.1562876055999535,True,0.0,0.0
6,238,61,76,2.978215709186596,0.4979529586318936,True,0.0,0.0
7,296,76,91,3.4253056038074488,0.709238458894355,False,0.2112855002624614,0.2112855002624614
8,354,91,106,3.9431948740913274,0.787728978061399,False,0.28977601942950537,0.28977601942950537
9,412,106,121,4.437217650011638,0.7755792947777502,False,0.27762633614585663,0.27762633614585663
10,470,121,136,4.81033040715023,0.7320996324222353,False,0.2341466737903417,0.2341466737903417
11,528,136,151,4.995373577768882,0.7007736103915505,False,0.2028206517596569,0.2028206517596569
12,586,151,166,4.976624776801854,0.6878310876713876,False,0.18987812903949397,0.18987812903949397
13,644,166,181,4.793805686836798,0.6637753596921616,False,0.16582240106026802,0.16582240106026802
14,702,181,196,4.528420888150176,0.5866435883008432,False,0.08869062966894958,0.08869062966894958
15,758,196,197,4.27822366046199,0.4335064042613337,True,0.0,0.0
16,762,197,198,4.257037421504319,0.8601848092405597,False,0.36223185060866614,0.36223185060866614
17,766,198,199,4.280593079788934,1.1979149571287988,False,0.6999619984969052,0.6999619984969052
18,770,199,200,4.36941118507132,1.421003230689756,False,0.9230502720578624,0.9230502720578624
19,774,200,201,4.504826229625654,1.5088289901380805,False,1.0108760315061869,1.0108760315061869
20,778,201,202,4.6281201226547655,1.4557247766631929,False,0.9577718180312993,0.9577718180312993
21,782,202,203,4.657690742594193,1.280888702852979,False,0.7829357442210854,0.7829357442210854
22,786,203,204,4.516674363710415,1.0282905593674512,False,0.5303376007355576,0.5303376007355576
23,790,204,205,4.161417009555056,0.7544866999391777,False,0.2565337413072841,0.2565337413072841
24,794,205,206,3.602109301092923,0.5107659752958269,False,0.012813016663933308,0.012813016663933308
25,798,206,207,2.909161869988856,0.329166882758503,True,0.0,0.0
26,802,207,208,2.202108650223826,0.2183967960763733,True,0.0,0.0
27,806,208,209,1.6222297005991195,0.1689427188853609,True,0.0,0.0
28,810,209,224,1.295263886157707,0.1616475162164552,True,0.0,0.0
