edge_id,u,v,nominal_forecast,deviation_abs
0,0,1,7.198087984725336,0.39495124531770376
1,1,0,7.198087984725336,0.39495124531770376
2,0,15,7.198087984725336,0.39495124531770376
3,15,0,7.198087984725336,0.39495124531770376
4,1,2,7.460433071967161,0.7609396662139831
5,2,1,7.460433071967161,0.7609396662139831
6,1,16,7.460433071967161,0.7609396662139831
7,16,1,7.460433071967161,0.7609396662139831
8,2,3,7.426261706213559,0.9320383222371342
9,3,2,7.426261706213559,0.9320383222371342
10,2,17,7.426261706213559,0.9320383222371342
11,17,2,7.426261706213559,0.9320383222371342
12,3,4,7.097859978482015,0.8995684769525987
13,4,3,7.097859978482015,0.8995684769525987
14,3,18,7.097859978482015,0.8995684769525987
15,18,3,7.097859978482015,0.8995684769525987
16,4,5,6.530703797276088,0.6917241127052032
17,5,4,6.530703797276088,0.6917241127052032
18,4,19,6.530703797276088,0.6917241127052032
19,19,4,6.530703797276088,0.6917241127052032
20,5,6,5.830408512356851,0.37008331470310907
21,6,5,5.830408512356851,0.37008331470310907
22,5,20,5.830408512356851,0.37008331470310907
23,20,5,5.830408512356851,0.37008331470310907
24,6,7,5.132104349990438,0.017945944331150265
25,7,6,5.132104349990438,0.017945944331150265
26,6,21,5.132104349990438,0.017945944331150265
27,21,6,5.132104349990438,0.017945944331150265
28,7,8,4.564981556744044,0.28049972432054915
29,8,7,4.564981556744044,0.28049972432054915
30,7,22,4.564981556744044,0.28049972432054915
31,22,7,4.564981556744044,0.28049972432054915
32,8,9,4.213480546420869,0.46565386939487485
33,9,8,4.213480546420869,0.46565386939487485
34,8,23,4.213480546420869,0.46565386939487485
35,23,8,4.213480546420869,0.46565386939487485
36,9,10,4.090968127812149,0.5228181561228586
37,10,9,4.090968127812149,0.5228181561228586
38,9,24,4.090968127812149,0.5228181561228586
39,24,9,4.090968127812149,0.5228181561228586
40,10,11,4.138558724593061,0.48705463357870915
41,11,10,4.138558724593061,0.48705463357870915
42,10,25,4.138558724593061,0.48705463357870915
43,25,10,4.138558724593061,0.48705463357870915
44,11,12,4.25170759649985,0.4278261945167987
45,12,11,4.25170759649985,0.4278261945167987
46,11,26,4.25170759649985,0.4278261945167987
47,26,11,4.25170759649985,0.4278261945167987
48,12,13,4.324808822086745,0.41761467913413597
49,13,12,4.324808822086745,0.41761467913413597
50,12,27,4.324808822086745,0.41761467913413597
51,27,12,4.324808822086745,0.41761467913413597
52,13,14,4.295362320902388,0.4966605570209506
53,14,13,4.295362320902388,0.4966605570209506
54,13,28,4.295362320902388,0.4966605570209506
55,28,13,4.295362320902388,0.4966605570209506
56,14,29,4.16886335778327,0.6493030443211758
57,29,14,4.16886335778327,0.6493030443211758
58,15,16,7.051809420436436,0.46007489846251737
59,16,15,7.051809420436436,0.46007489846251737
60,15,30,7.051809420436436,0.46007489846251737
61,30,15,7.051809420436436,0.46007489846251737
62,16,17,7.230148351251426,0.7368449780734192
63,17,16,7.230148351251426,0.7368449780734192
64,16,31,7.230148351251426,0.7368449780734192
65,31,16,7.230148351251426,0.7368449780734192
66,17,18,7.148645917786826,0.8481218248729387
67,18,17,7.148645917786826,0.8481218248729387
68,17,32,7.148645917786826,0.8481218248729387
69,32,17,7.148645917786826,0.8481218248729387
70,18,19,6.81527968308194,0.788213498925403
71,19,18,6.81527968308194,0.788213498925403
72,18,33,6.81527968308194,0.788213498925403
73,33,18,6.81527968308194,0.788213498925403
74,19,20,6.290168718208897,0.5884828643900297
75,20,19,6.290168718208897,0.5884828643900297
76,19,34,6.290168718208897,0.5884828643900297
77,34,19,6.290168718208897,0.5884828643900297
78,20,21,5.678706187118882,0.3112080061665541
79,21,20,5.678706187118882,0.3112080061665541
80,20,35,5.678706187118882,0.3112080061665541
81,35,20,5.678706187118882,0.3112080061665541
82,21,22,5.106844254898679,0.033796180675421006
83,22,21,5.106844254898679,0.033796180675421006
84,21,36,5.106844254898679,0.033796180675421006
85,36,21,5.106844254898679,0.033796180675421006
86,22,23,4.684639082868154,0.17401683986300398
87,23,22,4.684639082868154,0.17401683986300398
88,22,37,4.684639082868154,0.17401683986300398
89,37,22,4.684639082868154,0.17401683986300398
90,23,24,4.471438844294318,0.27294016671222554
91,24,23,4.471438844294318,0.27294016671222554
92,23,38,4.471438844294318,0.27294016671222554
93,38,23,4.471438844294318,0.27294016671222554
94,24,25,4.457642698791716,0.2674486509587304
95,25,24,4.457642698791716,0.2674486509587304
96,24,39,4.457642698791716,0.2674486509587304
97,39,24,4.457642698791716,0.2674486509587304
98,25,26,4.57214564647421,0.20260130928675757
99,26,25,4.57214564647421,0.20260130928675757
100,25,40,4.57214564647421,0.20260130928675757
101,40,25,4.57214564647421,0.20260130928675757
102,26,27,4.713650884470654,0.14396041319201025
103,27,26,4.713650884470654,0.14396041319201025
104,26,41,4.713650884470654,0.14396041319201025
105,41,26,4.713650884470654,0.14396041319201025
106,27,28,4.793134137512798,0.14787634686123674
107,28,27,4.793134137512798,0.14787634686123674
108,27,42,4.793134137512798,0.14787634686123674
109,42,27,4.793134137512798,0.14787634686123674
110,28,29,4.769356736241587,0.23423072760179675
111,29,28,4.769356736241587,0.23423072760179675
112,28,43,4.769356736241587,0.23423072760179675
113,43,28,4.769356736241587,0.23423072760179675
114,29,44,4.662346178059626,0.37364843086592536
115,44,29,4.662346178059626,0.37364843086592536
116,30,31,6.715056468233748,0.5253282458738759
117,31,30,6.715056468233748,0.5253282458738759
118,30,45,6.715056468233748,0.5253282458738759
119,45,30,6.715056468233748,0.5253282458738759
120,31,32,6.790251972918339,0.6888932596342014
121,32,31,6.790251972918339,0.6888932596342014
122,31,46,6.790251972918339,0.6888932596342014
123,46,31,6.790251972918339,0.6888932596342014
124,32,33,6.669254523125737,0.7368287913368903
125,33,32,6.669254523125737,0.7368287913368903
126,32,47,6.669254523125737,0.7368287913368903
127,47,32,6.669254523125737,0.7368287913368903
128,33,34,6.358423915750921,0.6570243212120515
129,34,33,6.358423915750921,0.6570243212120515
130,33,48,6.358423915750921,0.6570243212120515
131,48,33,6.358423915750921,0.6570243212120515
132,34,35,5.914688914798474,0.47521760328940843
133,35,34,5.914688914798474,0.47521760328940843
134,34,49,5.914688914798474,0.47521760328940843
135,49,34,5.914688914798474,0.47521760328940843
136,35,36,5.437800534134383,0.25008146928947106
137,36,35,5.437800534134383,0.25008146928947106
138,35,50,5.437800534134383,0.25008146928947106
139,50,35,5.437800534134383,0.25008146928947106
140,36,37,5.042285822539292,0.053954011436275096
141,37,36,5.042285822539292,0.053954011436275096
142,36,51,5.042285822539292,0.053954011436275096
143,51,36,5.042285822539292,0.053954011436275096
144,37,38,4.818632165453879,0.054214279262560616
145,38,37,4.818632165453879,0.054214279262560616
146,37,52,4.818632165453879,0.054214279262560616
147,52,37,4.818632165453879,0.054214279262560616
148,38,39,4.800115092356139,0.05245502887327547
149,39,38,4.800115092356139,0.05245502887327547
150,38,53,4.800115092356139,0.05245502887327547
151,53,38,4.800115092356139,0.05245502887327547
152,39,40,4.950825514018447,0.035156989422052476
153,40,39,4.950825514018447,0.035156989422052476
154,39,54,4.950825514018447,0.035156989422052476
155,54,39,4.950825514018447,0.035156989422052476
156,40,41,5.181618392462185,0.14920213664298743
157,41,40,5.181618392462185,0.14920213664298743
158,40,55,5.181618392462185,0.14920213664298743
159,55,40,5.181618392462185,0.14920213664298743
160,41,42,5.387905305558089,0.22162103467205174
161,42,41,5.387905305558089,0.22162103467205174
162,41,56,5.387905305558089,0.22162103467205174
163,56,41,5.387905305558089,0.22162103467205174
164,42,43,5.492775416670426,0.20707387911609842
165,43,42,5.492775416670426,0.20707387911609842
166,42,57,5.492775416670426,0.20707387911609842
167,57,42,5.492775416670426,0.20707387911609842
168,43,44,5.476230340686789,0.10516788416447476
