edge_id,u,v,nominal_forecast,deviation_abs
0,0,1,5.622731523210074,0.1796528814654721
1,1,0,5.622731523210074,0.1796528814654721
2,0,15,5.622731523210074,0.1796528814654721
3,15,0,5.622731523210074,0.1796528814654721
4,1,2,5.745808611565902,0.2317913890866521
5,2,1,5.745808611565902,0.2317913890866521
6,1,16,5.745808611565902,0.2317913890866521
7,16,1,5.745808611565902,0.2317913890866521
8,2,3,5.957801758057806,0.6294434471020676
9,3,2,5.957801758057806,0.6294434471020676
10,2,17,5.957801758057806,0.6294434471020676
11,17,2,5.957801758057806,0.6294434471020676
12,3,4,6.201834552210251,0.935877574232876
13,4,3,6.201834552210251,0.935877574232876
14,3,18,6.201834552210251,0.935877574232876
15,18,3,6.201834552210251,0.935877574232876
16,4,5,6.416231487675557,1.0753721578168154
17,5,4,6.416231487675557,1.0753721578168154
18,4,19,6.416231487675557,1.0753721578168154
19,19,4,6.416231487675557,1.0753721578168154
20,5,6,6.551792244348901,1.0035172087258122
21,6,5,6.551792244348901,1.0035172087258122
22,5,20,6.551792244348901,1.0035172087258122
23,20,5,6.551792244348901,1.0035172087258122
24,6,7,6.582641960899926,0.7296394385462648
25,7,6,6.582641960899926,0.7296394385462648
26,6,21,6.582641960899926,0.7296394385462648
27,21,6,6.582641960899926,0.7296394385462648
28,7,8,6.508313643626685,0.3192968473326525
29,8,7,6.508313643626685,0.3192968473326525
30,7,22,6.508313643626685,0.3192968473326525
31,22,7,6.508313643626685,0.3192968473326525
32,8,9,6.348320047043101,0.12683305902798914
33,9,8,6.348320047043101,0.12683305902798914
34,8,23,6.348320047043101,0.12683305902798914
35,23,8,6.348320047043101,0.12683305902798914
36,9,10,6.132916270127035,0.5096682671546233
37,10,9,6.132916270127035,0.5096682671546233
38,9,24,6.132916270127035,0.5096682671546233
39,24,9,6.132916270127035,0.5096682671546233
40,10,11,5.894426684561015,0.7681020841440311
41,11,10,5.894426684561015,0.7681020841440311
42,10,25,5.894426684561015,0.7681020841440311
43,25,10,5.894426684561015,0.7681020841440311
44,11,12,5.662166519837895,0.8988861189618929
45,12,11,5.662166519837895,0.8988861189618929
46,11,26,5.662166519837895,0.8988861189618929
47,26,11,5.662166519837895,0.8988861189618929
48,12,13,5.461242915430417,0.9512720966241659
49,13,12,5.461242915430417,0.9512720966241659
50,12,27,5.461242915430417,0.9512720966241659
51,27,12,5.461242915430417,0.9512720966241659
52,13,14,5.312950010624418,0.9991233031218059
53,14,13,5.312950010624418,0.9991233031218059
54,13,28,5.312950010624418,0.9991233031218059
55,28,13,5.312950010624418,0.9991233031218059
56,14,29,5.2340119867248465,1.1036638577151567
57,29,14,5.2340119867248465,1.1036638577151567
58,15,16,5.4639478449081,0.17687162256625033
59,16,15,5.4639478449081,0.17687162256625033
60,15,30,5.4639478449081,0.17687162256625033
61,30,15,5.4639478449081,0.17687162256625033
62,16,17,5.576390811695676,0.10370621539830616
63,17,16,5.576390811695676,0.10370621539830616
64,16,31,5.576390811695676,0.10370621539830616
65,31,16,5.576390811695676,0.10370621539830616
66,17,18,5.772027455914023,0.40819203132238524
67,18,17,5.772027455914023,0.40819203132238524
68,17,32,5.772027455914023,0.40819203132238524
69,32,17,5.772027455914023,0.40819203132238524
70,18,19,6.001849524276057,0.6721971033374095
71,19,18,6.001849524276057,0.6721971033374095
72,18,33,6.001849524276057,0.6721971033374095
73,33,18,6.001849524276057,0.6721971033374095
74,19,20,6.212136238042548,0.8314957956351208
75,20,19,6.212136238042548,0.8314957956351208
76,19,34,6.212136238042548,0.8314957956351208
77,34,19,6.212136238042548,0.8314957956351208
78,20,21,6.359249337061264,0.8463151531173132
79,21,20,6.359249337061264,0.8463151531173132
80,20,35,6.359249337061264,0.8463151531173132
81,35,20,6.359249337061264,0.8463151531173132
82,21,22,6.419183993945686,0.7173965668215789
83,22,21,6.419183993945686,0.7173965668215789
84,21,36,6.419183993945686,0.7173965668215789
85,36,21,6.419183993945686,0.7173965668215789
86,22,23,6.3896157560073235,0.4857588805701152
87,23,22,6.3896157560073235,0.4857588805701152
88,22,37,6.3896157560073235,0.4857588805701152
89,37,22,6.3896157560073235,0.4857588805701152
90,23,24,6.285363730283968,0.21581837869953802
91,24,23,6.285363730283968,0.21581837869953802
92,23,38,6.285363730283968,0.21581837869953802
93,38,23,6.285363730283968,0.21581837869953802
94,24,25,6.130518171548212,0.03048192969270591
95,25,24,6.130518171548212,0.03048192969270591
96,24,39,6.130518171548212,0.03048192969270591
97,39,24,6.130518171548212,0.03048192969270591
98,25,26,5.9511615583638235,0.21685911335202146
99,26,25,5.9511615583638235,0.21685911335202146
100,25,40,5.9511615583638235,0.21685911335202146
101,40,25,5.9511615583638235,0.21685911335202146
102,26,27,5.77133716186805,0.34322294017366684
103,27,26,5.77133716186805,0.34322294017366684
104,26,41,5.77133716186805,0.34322294017366684
105,41,26,5.77133716186805,0.34322294017366684
106,27,28,5.612334993184615,0.43976608594812117
107,28,27,5.612334993184615,0.43976608594812117
108,27,42,5.612334993184615,0.43976608594812117
109,42,27,5.612334993184615,0.43976608594812117
110,28,29,5.49304818669348,0.548329882157832
111,29,28,5.49304818669348,0.548329882157832
112,28,43,5.49304818669348,0.548329882157832
113,43,28,5.49304818669348,0.548329882157832
114,29,44,5.428892031085208,0.7003898279891239
115,44,29,5.428892031085208,0.7003898279891239
116,30,31,5.163229143690605,0.04039707220577249
117,31,30,5.163229143690605,0.04039707220577249
118,30,45,5.163229143690605,0.04039707220577249
119,45,30,5.163229143690605,0.04039707220577249
120,31,32,5.255060177280615,0.1067123209119627
121,32,31,5.255060177280615,0.1067123209119627
122,31,46,5.255060177280615,0.1067123209119627
123,46,31,5.255060177280615,0.1067123209119627
124,32,33,5.4185487472641745,0.31562697347873403
125,33,32,5.4185487472641745,0.31562697347873403
126,32,47,5.4185487472641745,0.31562697347873403
127,47,32,5.4185487472641745,0.31562697347873403
128,33,34,5.619259363973845,0.5274788107028572
129,34,33,5.619259363973845,0.5274788107028572
130,33,48,5.619259363973845,0.5274788107028572
131,48,33,5.619259363973845,0.5274788107028572
132,34,35,5.818285071003068,0.6847242904864039
133,35,34,5.818285071003068,0.6847242904864039
134,34,49,5.818285071003068,0.6847242904864039
135,49,34,5.818285071003068,0.6847242904864039
136,35,36,5.982495567681242,0.7530732568904863
137,36,35,5.982495567681242,0.7530732568904863
138,35,50,5.982495567681242,0.7530732568904863
139,50,35,5.982495567681242,0.7530732568904863
140,36,37,6.091694362410165,0.7311895343084647
141,37,36,6.091694362410165,0.7311895343084647
142,36,51,6.091694362410165,0.7311895343084647
143,51,36,6.091694362410165,0.7311895343084647
144,37,38,6.140575153699249,0.6449217548318842
145,38,37,6.140575153699249,0.6449217548318842
146,37,52,6.140575153699249,0.6449217548318842
147,52,37,6.140575153699249,0.6449217548318842
148,38,39,6.1357707643815775,0.5305122673462366
149,39,38,6.1357707643815775,0.5305122673462366
150,38,53,6.1357707643815775,0.5305122673462366
151,53,38,6.1357707643815775,0.5305122673462366
152,39,40,6.090404187517868,0.4160796606953916
153,40,39,6.090404187517868,0.4160796606953916
154,39,54,6.090404187517868,0.4160796606953916
155,54,39,6.090404187517868,0.4160796606953916
156,40,41,6.019261022507198,0.3104305516661938
157,41,40,6.019261022507198,0.3104305516661938
158,40,55,6.019261022507198,0.3104305516661938
159,55,40,6.019261022507198,0.3104305516661938
160,41,42,5.936578740715696,0.20356096513684996
161,42,41,5.936578740715696,0.20356096513684996
162,41,56,5.936578740715696,0.20356096513684996
163,56,41,5.936578740715696,0.20356096513684996
164,42,43,5.8561861897527,0.0769045008426259
165,43,42,5.8561861897527,0.0769045008426259
166,42,57,5.8561861897527,0.0769045008426259
167,57,42,5.8561861897527,0.0769045008426259
168,43,44,5.791875476885263,0.0832352196706303
169,44,43,5.791875476885263,0.0832352196706303
170,43,58,5.791875476885263,0.0832352196706303
171,58,43,5.791875476885263,0.0832352196706303
172,44,59,5.755946333578704,0.27662640009451245
173,59,44,5.755946333578704,0.27662640009451245
174,45,46,4.7494223552718715,0.22343241721773666
175,46,45,4.7494223552718715,0.22343241721773666
176,45,60,4.7494223552718715,0.22343241721773666
177,60,45,4.7494223552718715,0.22343241721773666
178,46,47,4.812324554284706,0.2207479165164168
179,47,46,4.812324554284706,0.2207479165164168
180,46,61,4.812324554284706,0.2207479165164168
181,61,46,4.812324554284706,0.2207479165164168
182,47,48,4.92985544999361,0.3162717974736742
183,48,47,4.92985544999361,0.3162717974736742
184,47,62,4.92985544999361,0.3162717974736742
185,62,47,4.92985544999361,0.3162717974736742
186,48,49,5.086758388135598,0.45322963614887257
187,49,48,5.086758388135598,0.45322963614887257
188,48,63,5.086758388135598,0.45322963614887257
189,63,48,5.086758388135598,0.45322963614887257
190,49,50,5.263785957872593,0.576745836358314
191,50,49,5.263785957872593,0.576745836358314
192,49,64,5.263785957872593,0.576745836358314
193,64,49,5.263785957872593,0.576745836358314
194,50,51,5.442046774111915,0.6565197730108121
195,51,50,5.442046774111915,0.6565197730108121
196,50,65,5.442046774111915,0.6565197730108121
197,65,50,5.442046774111915,0.6565197730108121
198,51,52,5.607028631079177,0.6923336667684854
199,52,51,5.607028631079177,0.6923336667684854
200,51,66,5.607028631079177,0.6923336667684854
201,66,51,5.607028631079177,0.6923336667684854
202,52,53,5.7503847865856885,0.702771678432283
203,53,52,5.7503847865856885,0.702771678432283
204,52,67,5.7503847865856885,0.702771678432283
205,67,52,5.7503847865856885,0.702771678432283
206,53,54,5.868951616804332,0.7061646563552806
207,54,53,5.868951616804332,0.7061646563552806
208,53,68,5.868951616804332,0.7061646563552806
209,68,53,5.868951616804332,0.7061646563552806
210,54,55,5.962298772618019,0.7056106342560122
211,55,54,5.962298772618019,0.7056106342560122
212,54,69,5.962298772618019,0.7056106342560122
213,69,54,5.962298772618019,0.7056106342560122
214,55,56,6.030879335328852,0.6862276540388379
215,56,55,6.030879335328852,0.6862276540388379
216,55,70,6.030879335328852,0.6862276540388379
217,70,55,6.030879335328852,0.6862276540388379
218,56,57,6.075975456218865,0.6251388398252846
219,57,56,6.075975456218865,0.6251388398252846
220,56,71,6.075975456218865,0.6251388398252846
221,71,56,6.075975456218865,0.6251388398252846
222,57,58,6.100854713340402,0.5073909166752433
223,58,57,6.100854713340402,0.5073909166752433
224,57,72,6.100854713340402,0.5073909166752433
225,72,57,6.100854713340402,0.5073909166752433
226,58,59,6.111317580330853,0.337859091449193
227,59,58,6.111317580330853,0.337859091449193
228,58,73,6.111317580330853,0.337859091449193
229,73,58,6.111317580330853,0.337859091449193
230,59,74,6.114192489742921,0.14162000558901067
