order,edge_id,u,v,nominal_forecast,deviation_abs,covered_by_pi,rho_implied,robust_cost_component
1,2,0,100,6.8577844976400995,0.1289134814237895,True,0.0,0.0
2,400,100,200,6.718986882547076,0.3703711567753807,True,0.0,0.0
3,798,200,300,6.470440379966765,0.7284121904913823,True,0.0,0.0
4,1196,300,400,6.158411429585623,0.8973085695412859,True,0.0,0.0
5,1594,400,500,5.829428370102826,0.8838147957550282,True,0.0,0.0
6,1992,500,600,5.5166924303769775,0.7410571705195252,True,0.0,0.0
7,2390,600,700,5.234890868620275,0.5423518783827346,True,0.0,0.0
8,2788,700,800,4.9833341023617725,0.3501157187793398,True,0.0,0.0
9,3186,800,900,4.753914606981234,0.1937079694983605,True,0.0,0.0
10,3584,900,1000,4.5394561544955785,0.0642304248389056,True,0.0,0.0
11,3982,1000,1100,4.338796882972597,0.0741043705831101,True,0.0,0.0
12,4380,1100,1200,4.156673318345764,0.2626642285182825,True,0.0,0.0
13,4778,1200,1300,3.9987583176197616,0.5256887041002218,True,0.0,0.0
14,5174,1300,1301,3.86463408238951,0.853491622659611,True,0.0,0.0
15,5180,1301,1401,3.8896187539889264,0.4926814452377495,True,0.0,0.0
16,5578,1401,1501,3.733404671542627,0.7589773642531776,True,0.0,0.0
17,5974,1501,1502,3.57760889044456,1.0467553447548217,False,0.04899463229122869,0.04899463229122869
18,5980,1502,1602,3.5290809005833284,0.6499015621686874,True,0.0,0.0
19,6378,1602,1702,3.3259686244690148,0.9291195517140612,True,0.0,0.0
20,6776,1702,1802,3.122558197695112,1.0998779928265745,False,0.10211728036298151,0.10211728036298151
21,7172,1802,1803,2.934638375011148,1.0714619633114193,False,0.0737012508478263,0.0737012508478263
22,7176,1803,1804,2.841463564926431,1.0293631656344426,False,0.03160245317084964,0.03160245317084964
23,7180,1804,1805,2.747552195186651,0.9659083787195448,True,0.0,0.0
24,7184,1805,1806,2.659624057691074,0.8829674002596213,True,0.0,0.0
25,7188,1806,1807,2.5744638993154023,0.806696353527872,True,0.0,0.0
26,7192,1807,1808,2.4819744848597236,0.7518883469395639,True,0.0,0.0
27,7196,1808,1809,2.372453630159982,0.6932817611667685,True,0.0,0.0
28,7200,1809,1810,2.246530420156706,0.5711281397733172,True,0.0,0.0
29,7204,1810,1811,2.124162335044381,0.333714363377557,True,0.0,0.0
30,7208,1811,1812,2.0474048215458147,0.010773700123233,True,0.0,0.0
31,7214,1812,1912,2.072626558453542,0.3731179079601914,True,0.0,0.0
32,7612,1912,2012,2.2250580762161203,0.2130450485270341,True,0.0,0.0
33,8010,2012,2112,2.63516786076299,0.0663314350859973,True,0.0,0.0
34,8408,2112,2212,3.215489839642486,0.4331686319836194,True,0.0,0.0
35,8806,2212,2312,3.854542000039679,0.841565051554122,True,0.0,0.0
36,9204,2312,2412,4.43574823190272,1.2244970695232589,False,0.22673635705966588,0.22673635705966588
37,9602,2412,2512,4.8570081658635615,1.495633045974433,False,0.4978723335108399,0.4978723335108399
38,10000,2512,2612,5.04882355762735,1.5696696005506716,False,0.5719088880870786,0.5719088880870786
39,10398,2612,2712,4.988054304097105,1.3978115978737105,False,0.40005088541011746,0.40005088541011746
40,10796,2712,2812,4.703538218771591,1.0009194999926372,False,0.0031587875290441936,0.0031587875290441936
41,11194,2812,2912,4.270399978795847,0.478424694791455,True,0.0,0.0
42,11592,2912,3012,3.792615449182784,0.0186610285028909,True,0.0,0.0
43,11988,3012,3013,3.3775282148512837,0.3424747912562429,True,0.0,0.0
44,11992,3013,3014,3.0475779524835405,0.3268581303262037,True,0.0,0.0
45,11996,3014,3015,2.826525443976322,0.1157948958080901,True,0.0,0.0
46,12000,3015,3016,2.697136350382201,0.2272960674257422,True,0.0,0.0
47,12004,3016,3017,2.6271772173564742,0.5867369663444779,True,0.0,0.0
48,12008,3017,3018,2.581235401175844,0.8540308301223725,True,0.0,0.0
49,12012,3018,3019,2.5322534210115624,0.9829383577471108,True,0.0,0.0
50,12016,3019,3020,2.4677416504735143,1.0041017622082735,False,0.006341049744680527,0.006341049744680527
51,12020,3020,3021,2.388861658465033,0.9902793677238596,True,0.0,0.0
52,12024,3021,3022,2.3047389406549943,0.997760712463593,True,0.0,0.0
53,12028,3022,3023,2.2266695547072075,1.026026553536041,False,0.028265841072448117,0.028265841072448117
54,12032,3023,3024,2.1658584603030437,1.0237174705078833,False,0.025956758044290318,0.025956758044290318
55,12036,3024,3025,2.134901191627539,0.9346651568397132,True,0.0,0.0
56,12040,3025,3026,2.150021908901135,0.7485566116878437,True,0.0,0.0
57,12046,3026,3126,2.230459965549729,0.5182772966419522,True,0.0,0.0
58,12442,3126,3127,2.3839270538277124,0.4726201212956327,True,0.0,0.0
59,12446,3127,3128,2.5604959097594997,0.3013995207503517,True,0.0,0.0
60,12452,3128,3228,2.819925500637124,0.2684224714112142,True,0.0,0.0
61,12848,3228,3229,3.09857619740065,0.3697864796455055,True,0.0,0.0
62,12854,3229,3329,3.4019249590517937,0.5017172474465892,True,0.0,0.0
63,13250,3329,3330,3.7090345648288414,0.6785114156909202,True,0.0,0.0
64,13254,3330,3331,3.9437970516067784,0.8364166026652127,True,0.0,0.0
65,13260,3331,3431,4.144241470919243,0.9519216658712528,True,0.0,0.0
66,13656,3431,3432,4.21801399159987,0.963485816362538,True,0.0,0.0
67,13662,3432,3532,4.208027121783534,0.8946223057995226,True,0.0,0.0
68,14058,3532,3533,4.100312445836847,0.7151196316716657,True,0.0,0.0
69,14062,3533,3534,3.890089684629132,0.5114587264525166,True,0.0,0.0
70,14066,3534,3535,3.697911610173416,0.3670485025953414,True,0.0,0.0
71,14070,3535,3536,3.555336194313909,0.3144436763356797,True,0.0,0.0
72,14074,3536,3537,3.473798198590106,0.3360735399287371,True,0.0,0.0
73,14078,3537,3538,3.4453971075249203,0.3854383287484149,True,0.0,0.0
74,14082,3538,3539,3.449993016451109,0.4226753209608902,True,0.0,0.0
75,14086,3539,3540,3.46425632955393,0.4373671581572074,True,0.0,0.0
76,14090,3540,3541,3.468770278087788,0.4436007814789997,True,0.0,0.0
77,14094,3541,3542,3.451717598741494,0.4554287044160867,True,0.0,0.0
78,14098,3542,3543,3.4099931838686235,0.4661997576449348,True,0.0,0.0
79,14102,3543,3544,3.349180813991413,0.4505099650579125,True,0.0,0.0
80,14106,3544,3545,3.282796244023593,0.38710163110074,True,0.0,0.0
81,14110,3545,3546,3.230017519810814,0.2822036297676913,True,0.0,0.0
82,14114,3546,3547,3.2112642115898855,0.1715892737033066,True,0.0,0.0
83,14118,3547,3548,3.242543783897636,0.0974419534549837,True,0.0,0.0
84,14122,3548,3549,3.3310444927488465,0.0782745273425353,True,0.0,0.0
85,14126,3549,3550,3.4743337227989812,0.0977164448952412,True,0.0,0.0
86,14130,3550,3551,3.663328320869017,0.123539262764567,True,0.0,0.0
87,14134,3551,3552,3.886406091438703,0.1426719931874256,True,0.0,0.0
88,14138,3552,3553,4.130931707053448,0.182139613997303,True,0.0,0.0
89,14142,3553,3554,4.380353028049609,0.2940848271427914,True,0.0,0.0
90,14146,3554,3555,4.608901893649509,0.5106508491843718,True,0.0,0.0
91,14150,3555,3556,4.779043343489864,0.8006157951127744,True,0.0,0.0
92,14154,3556,3557,4.846570999926556,1.063085207958303,False,0.06532449549471009,0.06532449549471009
93,14158,3557,3558,4.77423584998896,1.169725107557257,False,0.171964395093664,0.171964395093664
94,14162,3558,3559,4.549299126998119,1.0324948611717693,False,0.03473414870817626,0.03473414870817626
95,14166,3559,3560,4.196928186525032,0.6542100119101049,True,0.0,0.0
96,14170,3560,3561,3.7822491706580457,0.129660075771024,True,0.0,0.0
97,14174,3561,3562,3.39870074023028,0.4017833570206841,True,0.0,0.0
98,14180,3562,3662,3.14624748838319,0.8194593392702525,True,0.0,0.0
99,14578,3662,3762,3.285199678895907,0.6540622670908918,True,0.0,0.0
100,14976,3762,3862,3.6254476218860288,0.3698454032106153,True,0.0,0.0
101,15374,3862,3962,4.0808214760869,0.0734599181230084,True,0.0,0.0
102,15772,3962,4062,4.5486462002301655,0.1614032060372077,True,0.0,0.0
103,16170,4062,4162,4.93114820686769,0.3048624851979875,True,0.0,0.0
104,16568,4162,4262,5.15247462901838,0.3565405282165157,True,0.0,0.0
105,16966,4262,4362,5.169431009400301,0.3255005036585165,True,0.0,0.0
106,17364,4362,4462,4.975915004970128,0.221781472420723,True,0.0,0.0
107,17762,4462,4562,4.6014787026317485,0.0626474213556731,True,0.0,0.0
108,18160,4562,4662,4.1042964242017295,0.1176356988510116,True,0.0,0.0
109,18558,4662,4762,3.5591767275950006,0.2690734168458055,True,0.0,0.0
110,18956,4762,4862,3.0425425627423035,0.343399431766854,True,0.0,0.0
111,19354,4862,4962,2.6178315014995626,0.3185312306640551,True,0.0,0.0
112,19752,4962,5062,2.325314801279509,0.2131113032393128,True,0.0,0.0
113,20150,5062,5162,2.1791224985853885,0.0793197296896384,True,0.0,0.0
114,20548,5162,5262,2.1716275647120424,0.0234774591259587,True,0.0,0.0
115,20944,5262,5263,2.2825821971334426,0.0585571973964862,True,0.0,0.0
116,20950,5263,5363,2.372096130340685,0.2067101999344425,True,0.0,0.0
117,21348,5363,5463,2.5003542833292247,0.0951236798014925,True,0.0,0.0
118,21744,5463,5464,2.703661469875155,0.0648922610589295,True,0.0,0.0
119,21750,5464,5564,2.883607779064482,0.1044395646291409,True,0.0,0.0
120,22148,5564,5664,3.0760156722333254,0.1031664658911712,True,0.0,0.0
121,22544,5664,5665,3.335873021684733,0.230254397870234,True,0.0,0.0
122,22550,5665,5765,3.5550009851225024,0.0177973168068161,True,0.0,0.0
123,22946,5765,5766,3.7816399233429183,0.0312290170809443,True,0.0,0.0
124,22952,5766,5866,4.026759052035416,0.3159413674198532,True,0.0,0.0
125,23350,5866,5966,4.166425461611958,0.324570765225932,True,0.0,0.0
126,23746,5966,5967,4.313210131349818,0.4225864588076033,True,0.0,0.0
127,23752,5967,6067,4.314382445268409,0.6377610949822508,True,0.0,0.0
128,24150,6067,6167,4.276830854649626,0.6591310065592735,True,0.0,0.0
129,24548,6167,6267,4.206529801908385,0.7113741630565151,True,0.0,0.0
130,24946,6267,6367,4.093227879379995,0.7687997834336819,True,0.0,0.0
131,25344,6367,6467,3.927844720231125,0.7967801596163397,True,0.0,0.0
132,25742,6467,6567,3.706301221645168,0.7670951269369772,True,0.0,0.0
133,26140,6567,6667,3.433141316118435,0.6755715754234819,True,0.0,0.0
134,26538,6667,6767,3.1228216532489976,0.5500469876267804,True,0.0,0.0
135,26936,6767,6867,2.7974331305298907,0.4398583593139502,True,0.0,0.0
136,27334,6867,6967,2.481610000685939,0.3892788731320635,True,0.0,0.0
137,27732,6967,7067,2.1972651298634536,0.4095222681021768,True,0.0,0.0
138,28130,7067,7167,1.96116284888138,0.4679371845475808,True,0.0,0.0
139,28528,7167,7267,1.7866526619683911,0.5043894713045156,True,0.0,0.0
140,28926,7267,7367,1.6879920171915277,0.467889297143695,True,0.0,0.0
141,29324,7367,7467,1.6834361358661671,0.3521526096871943,True,0.0,0.0
142,29722,7467,7567,1.7933351020853754,0.2072207331756257,True,0.0,0.0
143,30120,7567,7667,2.032154246778898,0.1176870091319983,True,0.0,0.0
144,30518,7667,7767,2.397213116181222,0.1585145252538327,True,0.0,0.0
145,30916,7767,7867,2.8596937993910148,0.3536910443875727,True,0.0,0.0
146,31314,7867,7967,3.3633135745366096,0.6615428924535425,True,0.0,0.0
147,31712,7967,8067,3.8329044399727072,0.9942076541889592,True,0.0,0.0
148,32110,8067,8167,4.190693775402824,1.258269751222655,False,0.26050903875906206,0.26050903875906206
149,32508,8167,8267,4.374761195229562,1.3922798839998851,False,0.3945191715362921,0.3945191715362921
150,32906,8267,8367,4.353606027414216,1.3816926806953056,False,0.3839319682317126,0.3839319682317126
151,33304,8367,8467,4.1329283674061,1.2484288930788183,False,0.25066818061522533,0.25066818061522533
